mineID,lat,lon,HQboost,fullrate,rawrate,techfactor,name,builddate,lastmaintenance,condition,resourceName,resourceID,lastenemyaction,def1,def2,def3,attackpenalty,attackcount,attacklost,quality,qualityInclTU
4,-25.385224,-57.432707,1,1074.0,1074.0,1.0000,"Mina arcilla",1629826431,1640264209,0.957531,Arcilla,2,1629826431,200,5,2,1,0,0,0.7020,0.7020
4,-25.384445,-57.432362,1,1152.0,1152.0,1.0000,"Mina arcilla",1629826452,1640264934,0.957867,Arcilla,2,1629826452,200,5,2,1,0,0,0.7529,0.7529
4,-25.381947,-57.438309,1,1140.0,1140.0,1.0000,"Mina arcilla",1629826593,1640264711,0.957763,Arcilla,2,1629826593,200,5,2,1,0,0,0.7451,0.7451
4,-25.380962,-57.440876,1,1386.0,1386.0,1.0000,"Mina arcilla",1629826689,1640266108,0.958410,Arcilla,2,1629826689,200,5,2,1,0,0,0.9059,0.9059
4,-25.375104,-57.439545,1,1332.0,1332.0,1.0000,"Mina arcilla",1629826770,1640266878,0.958767,Arcilla,2,1629826770,200,5,2,1,0,0,0.8706,0.8706
4,-25.366676,-57.435088,1,1032.0,1032.0,1.0000,"Mina arcilla",1629826942,1639844186,0.763076,Arcilla,2,1629826942,200,5,2,1,0,0,0.6745,0.6745
4,-25.365574,-57.434501,1,1110.0,1110.0,1.0000,"Mina arcilla",1629826964,1640264509,0.957670,Arcilla,2,1629826964,200,5,2,1,0,0,0.7255,0.7255
4,-25.364111,-57.433684,1,942.0,942.0,1.0000,"Mina arcilla",1629826995,1639844198,0.763081,Arcilla,2,1629826995,200,5,2,1,0,0,0.6157,0.6157
4,-25.362924,-57.432950,1,1008.0,1008.0,1.0000,"Mina arcilla",1629827014,1639844190,0.763078,Arcilla,2,1629827014,200,5,2,1,0,0,0.6588,0.6588
4,-25.355159,-57.441416,1,942.0,942.0,1.0000,"Mina arcilla",1629827214,1639844199,0.763082,Arcilla,2,1629827214,200,5,2,1,0,0,0.6157,0.6157
4,-25.352412,-57.444198,1,1272.0,1272.0,1.0000,"Mina arcilla",1629827265,1640267125,0.958881,Arcilla,2,1629827265,200,5,2,1,0,0,0.8314,0.8314
4,-25.352037,-57.444817,1,1452.0,1452.0,1.0000,"Mina arcilla",1629827271,1640265681,0.958213,Arcilla,2,1629827271,200,5,2,1,0,0,0.9490,0.9490
4,-25.351721,-57.445452,1,1044.0,1044.0,1.0000,"Mina arcilla",1629827279,1639844185,0.763075,Arcilla,2,1629827279,200,5,2,1,0,0,0.6824,0.6824
4,-25.349200,-57.454725,1,966.0,966.0,1.0000,"Mina arcilla",1629827371,1639844197,0.763081,Arcilla,2,1629827371,200,5,2,1,0,0,0.6314,0.6314
4,-25.347410,-57.468483,1,1122.0,1122.0,1.0000,"Mina arcilla",1629827527,1640264603,0.957713,Arcilla,2,1629827527,200,5,2,1,0,0,0.7333,0.7333
4,-25.341995,-57.488122,1,930.0,930.0,1.0000,"Mina arcilla",1629833434,1639842813,0.762440,Arcilla,2,1629833434,200,5,2,1,0,0,0.6078,0.6078
4,-25.348021,-57.464852,1,1362.0,1362.0,1.0000,"Mina arcilla",1629836256,1640266646,0.958659,Arcilla,2,1629836256,200,5,2,1,0,0,0.8902,0.8902
4,-25.348214,-57.463532,1,1032.0,1032.0,1.0000,"Mina arcilla",1629836264,1639844188,0.763077,Arcilla,2,1629836264,200,5,2,1,0,0,0.6745,0.6745
4,-25.380598,-57.440730,1,1008.0,1008.0,1.0000,"Mina arcilla",1630529707,1639842455,0.762275,Arcilla,2,1630529707,200,5,2,1,0,0,0.6588,0.6588
4,-25.374713,-57.439128,1,1032.0,1032.0,1.0000,"Mina arcilla",1630529798,1639841283,0.761732,Arcilla,2,1630529798,200,5,2,1,0,0,0.6745,0.6745
4,-25.382425,-57.437204,1,1230.0,1230.0,1.0000,"Mina arcilla",1630593209,1640266203,0.958454,Arcilla,2,1630593209,200,5,2,1,0,0,0.8039,0.8039
4,-25.382314,-57.437498,1,1272.0,1272.0,1.0000,"Mina arcilla",1630593217,1640266184,0.958445,Arcilla,2,1630593217,200,5,2,1,0,0,0.8314,0.8314
4,-25.382206,-57.437763,1,1362.0,1362.0,1.0000,"Mina arcilla",1630593228,1640266171,0.958439,Arcilla,2,1630593228,200,5,2,1,0,0,0.8902,0.8902
4,-25.363844,-57.433525,1,1044.0,1044.0,1.0000,"Mina arcilla",1630593704,1639844048,0.763012,Arcilla,2,1630593704,200,5,2,1,0,0,0.6824,0.6824
4,-25.363558,-57.433333,1,1062.0,1062.0,1.0000,"Mina arcilla",1630593711,1639844038,0.763007,Arcilla,2,1630593711,200,5,2,1,0,0,0.6941,0.6941
4,-25.418797,-57.455458,1,1032.0,1032.0,1.0000,"Mina arcilla",1630676329,1639844451,0.763199,Arcilla,2,1630676329,200,5,2,1,0,0,0.6745,0.6745
4,-25.419313,-57.455238,1,996.0,996.0,1.0000,"Mina arcilla",1630676339,1639844457,0.763201,Arcilla,2,1630676339,200,5,2,1,0,0,0.6510,0.6510
4,-25.423716,-57.453046,1,1020.0,1020.0,1.0000,"Mina arcilla",1630676411,1639844453,0.763200,Arcilla,2,1630676411,200,5,2,1,0,0,0.6667,0.6667
4,-25.440605,-57.443228,1,1152.0,1152.0,1.0000,"Mina arcilla",1630676602,1640264932,0.957866,Arcilla,2,1630676602,200,5,2,1,0,0,0.7529,0.7529
4,-25.440890,-57.443001,1,978.0,978.0,1.0000,"Mina arcilla",1630676617,1639844464,0.763205,Arcilla,2,1630676617,200,5,2,1,0,0,0.6392,0.6392
4,-25.470174,-57.419709,1,996.0,996.0,1.0000,"Mina arcilla",1630677015,1639844354,0.763154,Arcilla,2,1630677015,200,5,2,1,0,0,0.6510,0.6510
4,-25.479439,-57.410239,1,1098.0,1098.0,1.0000,"Mina arcilla",1630677135,1640264460,0.957647,Arcilla,2,1630677135,200,5,2,1,0,0,0.7176,0.7176
4,-25.479853,-57.409743,1,1008.0,1008.0,1.0000,"Mina arcilla",1630677142,1639844192,0.763079,Arcilla,2,1630677142,200,5,2,1,0,0,0.6588,0.6588
4,-25.480673,-57.408765,1,1332.0,1332.0,1.0000,"Mina arcilla",1630677150,1640266884,0.958769,Arcilla,2,1630677150,200,5,2,1,0,0,0.8706,0.8706
4,-25.494801,-57.392767,1,1086.0,1086.0,1.0000,"Mina arcilla",1630677316,1640264319,0.957582,Arcilla,2,1630677316,200,5,2,1,0,0,0.7098,0.7098
4,-25.494968,-57.392107,1,978.0,978.0,1.0000,"Mina arcilla",1630677325,1639843907,0.762947,Arcilla,2,1630677325,200,5,2,1,0,0,0.6392,0.6392
4,-25.503990,-57.371406,1,1122.0,1122.0,1.0000,"Mina arcilla",1630677503,1640264605,0.957714,Arcilla,2,1630677503,200,5,2,1,0,0,0.7333,0.7333
4,-25.504889,-57.369873,1,1518.0,1518.0,1.0000,"Mina arcilla",1630677515,1640265527,0.958141,Arcilla,2,1630677515,200,5,2,1,0,0,0.9922,0.9922
4,-25.505306,-57.369131,1,1206.0,1206.0,1.0000,"Mina arcilla",1630677522,1640267501,0.959055,Arcilla,2,1630677522,200,5,2,1,0,0,0.7882,0.7882
4,-25.512274,-57.356041,1,1386.0,1386.0,1.0000,"Mina arcilla",1630678027,1640266096,0.958405,Arcilla,2,1630678027,200,5,2,1,0,0,0.9059,0.9059
4,-25.514644,-57.354796,1,1362.0,1362.0,1.0000,"Mina arcilla",1630678044,1640266642,0.958657,Arcilla,2,1630678044,200,5,2,1,0,0,0.8902,0.8902
4,-25.515329,-57.354440,1,1332.0,1332.0,1.0000,"Mina arcilla",1630678050,1640266886,0.958770,Arcilla,2,1630678050,200,5,2,1,0,0,0.8706,0.8706
4,-25.516301,-57.353980,1,1110.0,1110.0,1.0000,"Mina arcilla",1630678057,1640264518,0.957674,Arcilla,2,1630678057,200,5,2,1,0,0,0.7255,0.7255
4,-25.525516,-57.341458,1,996.0,996.0,1.0000,"Mina arcilla",1630678184,1639843902,0.762944,Arcilla,2,1630678184,200,5,2,1,0,0,0.6510,0.6510
4,-25.529715,-57.335057,1,1098.0,1098.0,1.0000,"Mina arcilla",1630678262,1640264442,0.957639,Arcilla,2,1630678262,200,5,2,1,0,0,0.7176,0.7176
4,-25.530005,-57.334620,1,1176.0,1176.0,1.0000,"Mina arcilla",1630678270,1640268040,0.959305,Arcilla,2,1630678270,200,5,2,1,0,0,0.7686,0.7686
4,-25.530344,-57.334153,1,1206.0,1206.0,1.0000,"Mina arcilla",1630678276,1640267494,0.959052,Arcilla,2,1630678276,200,5,2,1,0,0,0.7882,0.7882
4,-25.530643,-57.333728,1,1206.0,1206.0,1.0000,"Mina arcilla",1630678284,1640267504,0.959056,Arcilla,2,1630678284,200,5,2,1,0,0,0.7882,0.7882
4,-25.530839,-57.333440,1,1206.0,1206.0,1.0000,"Mina arcilla",1630678301,1640267506,0.959057,Arcilla,2,1630678301,200,5,2,1,0,0,0.7882,0.7882
4,-25.535685,-57.326216,1,930.0,930.0,1.0000,"Mina arcilla",1630678384,1639843866,0.762928,Arcilla,2,1630678384,200,5,2,1,0,0,0.6078,0.6078
4,-25.536802,-57.324555,1,996.0,996.0,1.0000,"Mina arcilla",1630678397,1639843862,0.762926,Arcilla,2,1630678397,200,5,2,1,0,0,0.6510,0.6510
4,-25.538557,-57.321795,1,1020.0,1020.0,1.0000,"Mina arcilla",1630678421,1639843861,0.762925,Arcilla,2,1630678421,200,5,2,1,0,0,0.6667,0.6667
4,-25.569680,-57.283287,1,1218.0,1218.0,1.0000,"Mina arcilla",1630678909,1640267460,0.959036,Arcilla,2,1630678909,200,5,2,1,0,0,0.7961,0.7961
4,-25.570079,-57.282716,1,1218.0,1218.0,1.0000,"Mina arcilla",1630678915,1640267466,0.959039,Arcilla,2,1630678915,200,5,2,1,0,0,0.7961,0.7961
4,-25.570923,-57.282321,1,1530.0,1530.0,1.0000,"Mina arcilla",1630678922,1640265457,0.958109,Arcilla,2,1630678922,200,5,2,1,0,0,1.0000,1.0000
4,-25.571853,-57.281889,1,1452.0,1452.0,1.0000,"Mina arcilla",1630678929,1640265684,0.958214,Arcilla,2,1630678929,200,5,2,1,0,0,0.9490,0.9490
4,-25.572806,-57.281438,1,1308.0,1308.0,1.0000,"Mina arcilla",1630678935,1640266997,0.958822,Arcilla,2,1630678935,200,5,2,1,0,0,0.8549,0.8549
4,-25.576763,-57.260540,1,1044.0,1044.0,1.0000,"Mina arcilla",1630679077,1639843854,0.762922,Arcilla,2,1630679077,200,5,2,1,0,0,0.6824,0.6824
4,-25.583781,-57.246948,1,1140.0,1140.0,1.0000,"Mina arcilla",1630679189,1640264717,0.957766,Arcilla,2,1630679189,200,5,2,1,0,0,0.7451,0.7451
4,-25.584543,-57.244864,1,954.0,954.0,1.0000,"Mina arcilla",1630679202,1639843865,0.762927,Arcilla,2,1630679202,200,5,2,1,0,0,0.6235,0.6235
4,-25.584783,-57.243922,1,1086.0,1086.0,1.0000,"Mina arcilla",1630679209,1640264332,0.957588,Arcilla,2,1630679209,200,5,2,1,0,0,0.7098,0.7098
4,-25.590350,-57.227787,1,1140.0,1140.0,1.0000,"Mina arcilla",1630679326,1640264731,0.957773,Arcilla,2,1630679326,200,5,2,1,0,0,0.7451,0.7451
4,-25.590776,-57.226949,1,930.0,930.0,1.0000,"Mina arcilla",1630679342,1639843985,0.762983,Arcilla,2,1630679342,200,5,2,1,0,0,0.6078,0.6078
4,-25.591056,-57.226404,1,1530.0,1530.0,1.0000,"Mina arcilla",1630679351,1640265455,0.958108,Arcilla,2,1630679351,200,5,2,1,0,0,1.0000,1.0000
4,-25.592064,-57.224709,1,1110.0,1110.0,1.0000,"Mina arcilla",1630679368,1640264524,0.957677,Arcilla,2,1630679368,200,5,2,1,0,0,0.7255,0.7255
4,-25.594394,-57.217974,1,1020.0,1020.0,1.0000,"Mina arcilla",1630679420,1639844189,0.763077,Arcilla,2,1630679420,200,5,2,1,0,0,0.6667,0.6667
4,-25.601540,-57.194022,1,978.0,978.0,1.0000,"Mina arcilla",1630679625,1639844357,0.763155,Arcilla,2,1630679625,200,5,2,1,0,0,0.6392,0.6392
4,-25.601828,-57.193051,1,1140.0,1140.0,1.0000,"Mina arcilla",1630679631,1640264713,0.957764,Arcilla,2,1630679631,200,5,2,1,0,0,0.7451,0.7451
4,-25.606868,-57.185845,1,1350.0,1350.0,1.0000,"Mina arcilla",1630679696,1640266723,0.958695,Arcilla,2,1630679696,200,5,2,1,0,0,0.8824,0.8824
4,-25.608106,-57.185321,1,1350.0,1350.0,1.0000,"Mina arcilla",1630679707,1640266725,0.958696,Arcilla,2,1630679707,200,5,2,1,0,0,0.8824,0.8824
4,-25.609706,-57.185046,1,1242.0,1242.0,1.0000,"Mina arcilla",1630679713,1640267252,0.958940,Arcilla,2,1630679713,200,5,2,1,0,0,0.8118,0.8118
4,-25.621679,-57.169362,1,1140.0,1140.0,1.0000,"Mina arcilla",1630679816,1640264705,0.957761,Arcilla,2,1630679816,200,5,2,1,0,0,0.7451,0.7451
4,-25.624378,-57.165644,1,942.0,942.0,1.0000,"Mina arcilla",1630679850,1639844201,0.763083,Arcilla,2,1630679850,200,5,2,1,0,0,0.6157,0.6157
4,-25.625626,-57.164334,1,1188.0,1188.0,1.0000,"Mina arcilla",1630679857,1640267615,0.959108,Arcilla,2,1630679857,200,5,2,1,0,0,0.7765,0.7765
4,-25.616180,-57.118393,1,1008.0,1008.0,1.0000,"Mina arcilla",1630680352,1639844454,0.763200,Arcilla,2,1630680352,200,5,2,1,0,0,0.6588,0.6588
4,-25.615346,-57.113007,1,1008.0,1008.0,1.0000,"Mina arcilla",1630680376,1639844456,0.763201,Arcilla,2,1630680376,200,5,2,1,0,0,0.6588,0.6588
4,-25.616160,-57.102949,1,1044.0,1044.0,1.0000,"Mina arcilla",1630680436,1639844450,0.763198,Arcilla,2,1630680436,200,5,2,1,0,0,0.6824,0.6824
4,-25.620424,-57.090091,1,966.0,966.0,1.0000,"Mina arcilla",1630680565,1639844465,0.763205,Arcilla,2,1630680565,200,5,2,1,0,0,0.6314,0.6314
4,-25.620752,-57.089109,1,1440.0,1440.0,1.0000,"Mina arcilla",1630680572,1640265794,0.958265,Arcilla,2,1630680572,200,5,2,1,0,0,0.9412,0.9412
4,-25.621154,-57.087870,1,1110.0,1110.0,1.0000,"Mina arcilla",1630680583,1640264491,0.957662,Arcilla,2,1630680583,200,5,2,1,0,0,0.7255,0.7255
4,-25.623912,-57.079134,1,1110.0,1110.0,1.0000,"Mina arcilla",1630680626,1640264504,0.957668,Arcilla,2,1630680626,200,5,2,1,0,0,0.7255,0.7255
4,-25.650994,-56.992132,1,1074.0,1074.0,1.0000,"Mina arcilla",1630766082,1640264170,0.957513,Arcilla,2,1630766082,200,5,2,1,0,0,0.7020,0.7020
4,-25.617736,-57.156548,1,978.0,978.0,1.0000,"Mina arcilla",1630768073,1639844458,0.763202,Arcilla,2,1630768073,200,5,2,1,0,0,0.6392,0.6392
4,-25.617445,-57.157100,1,1008.0,1008.0,1.0000,"Mina arcilla",1630768082,1639844455,0.763200,Arcilla,2,1630768082,200,5,2,1,0,0,0.6588,0.6588
4,-25.617328,-57.157427,1,966.0,966.0,1.0000,"Mina arcilla",1630768143,1639844472,0.763208,Arcilla,2,1630768143,200,5,2,1,0,0,0.6314,0.6314
4,-25.617250,-57.157752,1,978.0,978.0,1.0000,"Mina arcilla",1630768150,1639844462,0.763204,Arcilla,2,1630768150,200,5,2,1,0,0,0.6392,0.6392
4,-25.617114,-57.158206,1,1152.0,1152.0,1.0000,"Mina arcilla",1630768160,1640264926,0.957863,Arcilla,2,1630768160,200,5,2,1,0,0,0.7529,0.7529
4,-25.616863,-57.158986,1,966.0,966.0,1.0000,"Mina arcilla",1630768167,1639844470,0.763207,Arcilla,2,1630768167,200,5,2,1,0,0,0.6314,0.6314
4,-25.607716,-57.176388,1,1164.0,1164.0,1.0000,"Mina arcilla",1630768327,1640267930,0.959254,Arcilla,2,1630768327,200,5,2,1,0,0,0.7608,0.7608
4,-25.607508,-57.176802,1,1020.0,1020.0,1.0000,"Mina arcilla",1630768351,1639844433,0.763190,Arcilla,2,1630768351,200,5,2,1,0,0,0.6667,0.6667
4,-25.601665,-57.193750,1,1032.0,1032.0,1.0000,"Mina arcilla",1630768514,1639844353,0.763153,Arcilla,2,1630768514,200,5,2,1,0,0,0.6745,0.6745
4,-25.594010,-57.218649,1,1176.0,1176.0,1.0000,"Mina arcilla",1630768783,1640267734,0.959163,Arcilla,2,1630768783,200,5,2,1,0,0,0.7686,0.7686
4,-25.593615,-57.219457,1,1254.0,1254.0,1.0000,"Mina arcilla",1630768789,1640267195,0.958913,Arcilla,2,1630768789,200,5,2,1,0,0,0.8196,0.8196
4,-25.591272,-57.226085,1,1530.0,1530.0,1.0000,"Mina arcilla",1630768836,1640265360,0.958064,Arcilla,2,1630768836,200,5,2,1,0,0,1.0000,1.0000
4,-25.385636,-57.443209,1,1320.0,1320.0,1.0000,"Mina arcilla",1630773836,1640266922,0.958787,Arcilla,2,1630773836,200,5,2,1,0,0,0.8627,0.8627
4,-25.385772,-57.442785,1,1188.0,1188.0,1.0000,"Mina arcilla",1630773853,1640266245,0.958474,Arcilla,2,1630773853,200,5,2,1,0,0,0.7765,0.7765
4,-25.349519,-57.453382,1,1044.0,1044.0,1.0000,"Mina arcilla",1631214511,1639844047,0.763012,Arcilla,2,1631214511,200,5,2,1,0,0,0.6824,0.6824
4,-25.351972,-57.445189,1,1062.0,1062.0,1.0000,"Mina arcilla",1631214677,1639844035,0.763006,Arcilla,2,1631214677,200,5,2,1,0,0,0.6941,0.6941
4,-25.352287,-57.444553,1,1440.0,1440.0,1.0000,"Mina arcilla",1631214703,1640265797,0.958266,Arcilla,2,1631214703,200,5,2,1,0,0,0.9412,0.9412
4,-25.354954,-57.441694,1,996.0,996.0,1.0000,"Mina arcilla",1631214853,1639844194,0.763080,Arcilla,2,1631214853,200,5,2,1,0,0,0.6510,0.6510
4,-25.363182,-57.433149,1,1074.0,1074.0,1.0000,"Mina arcilla",1631215094,1640264207,0.957530,Arcilla,2,1631215094,200,5,2,1,0,0,0.7020,0.7020
4,-25.381852,-57.438597,1,1296.0,1296.0,1.0000,"Mina arcilla",1631215483,1640267022,0.958833,Arcilla,2,1631215483,200,5,2,1,0,0,0.8471,0.8471
4,-25.382059,-57.438029,1,1074.0,1074.0,1.0000,"Mina arcilla",1631215498,1640264203,0.957528,Arcilla,2,1631215498,200,5,2,1,0,0,0.7020,0.7020
4,-25.413666,-57.545085,1,1272.0,1272.0,1.0000,"Mina arcilla",1631285856,1640267118,0.958878,Arcilla,2,1631285856,200,5,2,1,0,0,0.8314,0.8314
4,-25.414381,-57.545637,1,1374.0,1374.0,1.0000,"Mina arcilla",1631285862,1640266143,0.958426,Arcilla,2,1631285862,200,5,2,1,0,0,0.8980,0.8980
4,-25.414809,-57.545962,1,1362.0,1362.0,1.0000,"Mina arcilla",1631285870,1640266630,0.958652,Arcilla,2,1631285870,200,5,2,1,0,0,0.8902,0.8902
4,-25.423866,-57.553595,1,1032.0,1032.0,1.0000,"Mina arcilla",1631285990,1639843662,0.762833,Arcilla,2,1631285990,200,5,2,1,0,0,0.6745,0.6745
4,-25.424432,-57.554093,1,1350.0,1350.0,1.0000,"Mina arcilla",1631285998,1640266720,0.958694,Arcilla,2,1631285998,200,5,2,1,0,0,0.8824,0.8824
4,-25.425117,-57.554643,1,1530.0,1530.0,1.0000,"Mina arcilla",1631286006,1640265460,0.958110,Arcilla,2,1631286006,200,5,2,1,0,0,1.0000,1.0000
4,-25.426288,-57.555052,1,1530.0,1530.0,1.0000,"Mina arcilla",1631286029,1640265421,0.958092,Arcilla,2,1631286029,200,5,2,1,0,0,1.0000,1.0000
4,-25.426448,-57.554795,1,1530.0,1530.0,1.0000,"Mina arcilla",1631286037,1640265367,0.958067,Arcilla,2,1631286037,200,5,2,1,0,0,1.0000,1.0000
4,-25.426652,-57.554492,1,1530.0,1530.0,1.0000,"Mina arcilla",1631286046,1640265432,0.958097,Arcilla,2,1631286046,200,5,2,1,0,0,1.0000,1.0000
4,-25.426528,-57.554208,1,1530.0,1530.0,1.0000,"Mina arcilla",1631286054,1640265369,0.958068,Arcilla,2,1631286054,200,5,2,1,0,0,1.0000,1.0000
4,-25.426189,-57.553929,1,1272.0,1272.0,1.0000,"Mina arcilla",1631286060,1640267116,0.958877,Arcilla,2,1631286060,200,5,2,1,0,0,0.8314,0.8314
4,-25.332007,-57.619853,1,1320.0,1320.0,1.0000,"Mina arcilla",1631393931,1640266917,0.958785,Arcilla,2,1631393931,200,5,2,1,0,0,0.8627,0.8627
4,-25.368816,-57.450840,1,1254.0,1254.0,1.0000,"Mina arcilla",1631418325,1640266190,0.958448,Arcilla,2,1631418325,200,5,2,1,0,0,0.8196,0.8196
4,-25.367902,-57.441920,1,1386.0,1386.0,1.0000,"Mina arcilla",1631418473,1640266099,0.958406,Arcilla,2,1631418473,200,5,2,1,0,0,0.9059,0.9059
4,-25.368103,-57.440845,1,1098.0,1098.0,1.0000,"Mina arcilla",1631418481,1640264463,0.957649,Arcilla,2,1631418481,200,5,2,1,0,0,0.7176,0.7176
4,-25.367806,-57.440552,1,1140.0,1140.0,1.0000,"Mina arcilla",1631418488,1640264702,0.957759,Arcilla,2,1631418488,200,5,2,1,0,0,0.7451,0.7451
4,-25.367283,-57.439782,1,1062.0,1062.0,1.0000,"Mina arcilla",1631418506,1640266259,0.958480,Arcilla,2,1631418506,200,5,2,1,0,0,0.6941,0.6941
4,-25.381326,-57.439947,1,1530.0,1530.0,1.0000,"Mina arcilla",1631418790,1640265438,0.958100,Arcilla,2,1631418790,200,5,2,1,0,0,1.0000,1.0000
4,-25.387045,-57.432622,4.6,5851.2,1272.0,1.0000,"Mina arcilla",1631419061,1640265069,0.957929,Arcilla,2,1631419061,200,5,2,1,0,0,0.8314,0.8314
4,-25.387161,-57.432308,4.6,6320.4,1374.0,1.0000,"Mina arcilla",1631419070,1640265051,0.957921,Arcilla,2,1631419070,200,5,2,1,0,0,0.8980,0.8980
4,-25.387264,-57.431961,4.6,7038.0,1530.0,1.0000,"Mina arcilla",1631419081,1640265021,0.957907,Arcilla,2,1631419081,200,5,2,1,0,0,1.0000,1.0000
4,-25.387361,-57.431670,4.6,6982.8,1518.0,1.0000,"Mina arcilla",1631419090,1640265024,0.957908,Arcilla,2,1631419090,200,5,2,1,0,0,0.9922,0.9922
4,-25.387683,-57.431629,4.6,6016.8,1308.0,1.0000,"Mina arcilla",1631419106,1640265063,0.957926,Arcilla,2,1631419106,200,5,2,1,0,0,0.8549,0.8549
4,-25.342344,-57.493776,1,966.0,966.0,1.0000,"Mina arcilla",1631544608,1639842863,0.762463,Arcilla,2,1631544608,200,5,2,1,0,0,0.6314,0.6314
4,-25.342276,-57.494057,1,996.0,996.0,1.0000,"Mina arcilla",1631544622,1639841761,0.761953,Arcilla,2,1631544622,200,5,2,1,0,0,0.6510,0.6510
4,-25.338578,-57.524173,1,1140.0,1140.0,1.0000,"Mina arcilla",1631545277,1640264696,0.957756,Arcilla,2,1631545277,200,5,2,1,0,0,0.7451,0.7451
4,-25.333910,-57.536404,1,1320.0,1320.0,1.0000,"Mina arcilla",1631545503,1640266926,0.958789,Arcilla,2,1631545503,200,5,2,1,0,0,0.8627,0.8627
4,-25.333741,-57.536894,1,1440.0,1440.0,1.0000,"Mina arcilla",1631545510,1640265723,0.958232,Arcilla,2,1631545510,200,5,2,1,0,0,0.9412,0.9412
4,-25.333473,-57.537618,1,1464.0,1464.0,1.0000,"Mina arcilla",1631545517,1640265637,0.958192,Arcilla,2,1631545517,200,5,2,1,0,0,0.9569,0.9569
4,-25.333360,-57.537899,1,1428.0,1428.0,1.0000,"Mina arcilla",1631545559,1640265804,0.958269,Arcilla,2,1631545559,200,5,2,1,0,0,0.9333,0.9333
4,-25.333252,-57.538169,1,1284.0,1284.0,1.0000,"Mina arcilla",1631545570,1640267081,0.958861,Arcilla,2,1631545570,200,5,2,1,0,0,0.8392,0.8392
4,-25.326646,-57.548046,1,1272.0,1272.0,1.0000,"Mina arcilla",1631545860,1640267121,0.958879,Arcilla,2,1631545860,200,5,2,1,0,0,0.8314,0.8314
4,-25.325596,-57.549901,1,954.0,954.0,1.0000,"Mina arcilla",1631545899,1640016463,0.842834,Arcilla,2,1631545899,200,5,2,1,0,0,0.6235,0.6235
4,-25.318930,-57.564509,1,942.0,942.0,1.0000,"Mina arcilla",1631546191,1640016423,0.842815,Arcilla,2,1631546191,200,5,2,1,0,0,0.6157,0.6157
4,-25.313629,-57.581811,1,930.0,930.0,1.0000,"Mina arcilla",1631546525,1639844490,0.763217,Arcilla,2,1631546525,200,5,2,1,0,0,0.6078,0.6078
4,-25.323990,-57.553270,1,954.0,954.0,1.0000,"Mina arcilla",1631559221,1640016450,0.842828,Arcilla,2,1631559221,200,5,2,1,0,0,0.6235,0.6235
4,-25.333849,-57.537212,1,1164.0,1164.0,1.0000,"Mina arcilla",1631559626,1640267922,0.959250,Arcilla,2,1631559626,200,5,2,1,0,0,0.7608,0.7608
4,-25.333989,-57.536762,1,1242.0,1242.0,1.0000,"Mina arcilla",1631559653,1640267238,0.958933,Arcilla,2,1631559653,200,5,2,1,0,0,0.8118,0.8118
4,-25.334180,-57.536256,1,1332.0,1332.0,1.0000,"Mina arcilla",1631559662,1640266875,0.958765,Arcilla,2,1631559662,200,5,2,1,0,0,0.8706,0.8706
4,-25.335516,-57.532654,1,942.0,942.0,1.0000,"Mina arcilla",1631559721,1640016464,0.842834,Arcilla,2,1631559721,200,5,2,1,0,0,0.6157,0.6157
4,-25.335651,-57.532316,1,1020.0,1020.0,1.0000,"Mina arcilla",1631559735,1640016462,0.842833,Arcilla,2,1631559735,200,5,2,1,0,0,0.6667,0.6667
4,-25.335858,-57.531733,1,1122.0,1122.0,1.0000,"Mina arcilla",1631559743,1640264610,0.957717,Arcilla,2,1631559743,200,5,2,1,0,0,0.7333,0.7333
4,-25.338820,-57.523842,1,1176.0,1176.0,1.0000,"Mina arcilla",1631559874,1640267740,0.959166,Arcilla,2,1631559874,200,5,2,1,0,0,0.7686,0.7686
4,-25.339044,-57.523184,1,1164.0,1164.0,1.0000,"Mina arcilla",1631559883,1640267949,0.959263,Arcilla,2,1631559883,200,5,2,1,0,0,0.7608,0.7608
4,-25.343142,-57.509146,1,1044.0,1044.0,1.0000,"Mina arcilla",1631562514,1639825994,0.754654,Arcilla,2,1631562514,200,5,2,1,0,0,0.6824,0.6824
4,-25.343990,-57.486877,1,1374.0,1374.0,1.0000,"Mina arcilla",1631563355,1640266138,0.958424,Arcilla,2,1631563355,200,5,2,1,0,0,0.8980,0.8980
4,-25.346243,-57.476340,1,1272.0,1272.0,1.0000,"Mina arcilla",1631563405,1640266182,0.958444,Arcilla,2,1631563405,200,5,2,1,0,0,0.8314,0.8314
4,-25.347422,-57.469152,1,1452.0,1452.0,1.0000,"Mina arcilla",1631563454,1640265687,0.958215,Arcilla,2,1631563454,200,5,2,1,0,0,0.9490,0.9490
4,-25.367600,-57.435438,1,1086.0,1086.0,1.0000,"Mina arcilla",1631564330,1640264323,0.957584,Arcilla,2,1631564330,200,5,2,1,0,0,0.7098,0.7098
4,-25.368435,-57.435258,1,1044.0,1044.0,1.0000,"Mina arcilla",1631652331,1639825993,0.754653,Arcilla,2,1631652331,200,5,2,1,0,0,0.6824,0.6824
4,-25.366355,-57.434912,1,1164.0,1164.0,1.0000,"Mina arcilla",1631652379,1640267960,0.959268,Arcilla,2,1631652379,200,5,2,1,0,0,0.7608,0.7608
